Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
24.5,Female,25000.0,Yes,6.874307018025353,90.0,0,38.0,No,Yes,7.894240979504882,0.11,0.45,0.41,Year 2,Science,High School,1
24.1,Female,25000.0,Yes,5.8213248815983025,83.9,1,13.3,No,Yes,5.582127973473675,3.74,4.0,3.97,Year 4,Business,Bachelor,0
17.2,Male,25000.0,Yes,4.991535512029488,82.4,3,20.7,Yes,Yes,2.9890399104663112,4.0,3.88,3.88,Year 1,Engineering,Bachelor,0
23.5,Male,25000.0,No,3.991418236320013,82.3,2,32.4,Yes,No,6.192990533117956,1.82,1.05,0.93,Year 4,Business,Bachelor,1
22.3,Male,31150.0,Yes,4.8161639400766205,84.7,1,25.8,No,Yes,6.019373413620036,1.77,1.87,1.87,Year 1,CS,Bachelor,1
18.1,Female,60554.0,Yes,4.93797046764397,70.9,2,28.0,No,No,5.926705525891979,2.64,2.86,2.87,Year 2,CS,Bachelor,0
19.5,Female,28226.0,Yes,4.364631670266402,93.0,3,25.1,Yes,No,7.580831259172449,2.81,2.57,2.49,Year 2,Science,High School,0
18.7,Female,25498.0,Yes,5.185880075329096,91.0,0,39.6,No,Yes,3.4638174794643333,2.04,2.15,2.17,Year 2,Science,High School,0
19.7,Female,25773.0,Yes,4.087136794722998,73.4,3,5.0,Yes,No,6.007882151817935,1.76,1.21,1.2,Year 3,Business,Bachelor,0
18.2,Female,47740.0,Yes,4.100680444773634,75.1,2,18.7,Yes,No,5.404544975232305,1.48,1.87,1.89,Year 4,Arts,High School,1
22.0,Female,25000.0,No,3.8261020490543816,79.7,3,19.7,No,Yes,6.207754597930456,1.25,1.99,1.99,Year 1,Arts,High School,0
23.4,Male,50971.0,Yes,6.2615780755067805,78.4,0,32.2,No,Yes,3.651931594846798,4.0,4.0,3.98,Year 3,Science,Bachelor,0
22.7,Female,25000.0,Yes,4.412235443011507,71.0,2,21.9,No,No,3.3512204809154778,0.91,1.06,1.03,Year 4,CS,Bachelor,1
25.8,Male,142450.0,Yes,4.286425786848474,81.1,2,40.2,No,Yes,3.876780294673071,1.58,1.72,1.65,Year 4,Arts,Master,0
21.0,Male,39505.0,No,5.271091326486557,90.3,2,23.4,No,No,5.056736936074499,2.49,2.23,2.37,Year 3,Business,High School,0
20.7,Female,85639.0,Yes,4.385037703917395,84.8,1,34.2,Yes,No,4.917520881687361,3.34,3.18,3.14,Year 4,CS,Bachelor,0
17.0,Male,66180.0,Yes,4.714929805028069,80.9,0,30.7,Yes,No,8.54584623158783,0.77,0.67,0.73,Year 2,Science,PhD,1
21.9,Female,25772.0,No,4.476655734131412,74.4,4,24.2,No,Yes,5.702067412541601,0.47,1.16,1.25,Year 2,Business,High School,0
21.0,Female,25000.0,Yes,4.849190842617975,72.8,4,37.7,Yes,Yes,6.82158241734389,2.06,2.08,2.08,Year 1,Arts,Bachelor,1
21.3,Female,69793.0,Yes,4.168368667156313,82.1,3,38.2,Yes,No,8.028830873320937,1.51,1.11,1.06,Year 3,Engineering,High School,0
23.3,Female,34213.0,Yes,5.967003095106405,83.4,1,48.2,Yes,No,3.7364297685872083,3.49,3.05,3.09,Year 4,Engineering,Master,0
17.0,Female,39495.0,Yes,5.685548494409687,66.4,1,31.1,Yes,No,3.922390990136117,1.9,1.67,1.72,Year 2,Business,High School,1
22.3,Female,65508.0,Yes,4.716596285747347,96.1,6,47.5,Yes,No,5.636740000742742,2.83,2.79,2.7,Year 4,Engineering,Master,0
19.3,Female,25000.0,Yes,4.967958268077439,74.9,0,19.3,Yes,No,9.17570663749713,3.48,3.41,3.41,Year 1,CS,PhD,0
24.4,Female,25000.0,Yes,5.583568790784668,82.2,2,34.0,No,No,3.231558751368354,0.99,1.03,1.03,Year 4,Arts,Master,1
18.5,Male,53766.0,No,4.908256499304504,92.4,2,30.8,Yes,No,9.817523540139874,1.05,1.1,1.04,Year 2,Science,PhD,1
18.6,Male,25000.0,Yes,3.9338726346367006,85.0,2,15.7,No,No,6.237426457557213,3.46,3.3,3.26,Year 3,CS,Bachelor,0
21.0,Male,25000.0,Yes,6.646789151193069,82.9,0,44.6,No,No,6.3328481655363795,2.05,2.4,2.39,Year 3,Science,Bachelor,0
20.3,Male,29449.0,Yes,3.048394767463142,84.5,2,29.1,Yes,Yes,5.39054327863481,2.48,2.08,2.02,Year 3,CS,High School,0
19.4,Male,25000.0,Yes,6.458998642100605,84.7,3,16.9,No,No,7.122173464916888,2.38,2.24,2.26,Year 4,CS,Bachelor,0
17.2,Male,25000.0,Yes,6.665254987476893,96.2,1,23.8,No,Yes,5.083767430736659,3.19,2.85,2.83,Year 3,Arts,Master,0
22.6,Female,44280.0,Yes,5.315454694339477,85.3,2,22.3,Yes,Yes,5.683548458392752,1.25,0.94,0.94,Year 1,Arts,Bachelor,0
22.6,Male,25000.0,Yes,6.845492634708329,93.5,1,34.0,Yes,No,6.193358876350751,3.3,2.99,3.0,Year 4,Business,Bachelor,0
21.4,Male,87986.0,Yes,5.052346855271811,78.2,2,33.5,Yes,Yes,6.116603505590695,2.0,2.31,2.27,Year 3,Science,High School,0
19.1,Male,53125.0,Yes,3.009030713475574,88.4,1,24.0,Yes,No,4.653192508135783,3.38,3.28,3.31,Year 2,Science,Bachelor,0
21.5,Male,68726.0,Yes,5.833377173197168,85.1,1,27.6,Yes,No,6.850577802171735,0.72,0.87,0.83,Year 3,CS,Bachelor,1
22.1,Male,25000.0,Yes,5.76501984296177,84.9,3,28.3,No,No,8.043779900330641,0.0,0.09,0.17,Year 4,Science,Bachelor,0
24.2,Female,31996.0,Yes,6.0784456896886345,80.4,1,45.5,No,No,7.249513038195369,2.51,2.66,2.66,Year 1,Science,Bachelor,0
17.1,Male,25000.0,Yes,5.53012270472006,77.2,1,28.4,Yes,Yes,4.75706265833907,3.45,3.34,3.39,Year 3,Science,Bachelor,0
22.4,Male,25000.0,Yes,4.685048872020208,79.4,3,30.3,No,Yes,6.256447288856276,2.2,1.76,1.76,Year 1,Science,Master,0
17.0,Male,61245.0,Yes,4.285967341228267,79.1,1,26.1,No,No,4.980859956431574,1.93,1.98,1.98,Year 3,Arts,Bachelor,1
18.7,Female,48509.0,Yes,4.357253161525057,84.7,3,26.0,No,No,5.282633743493494,3.6,3.67,3.71,Year 3,Arts,Master,0
19.3,Male,46548.0,Yes,4.094206663599584,83.7,3,38.6,No,No,3.748037897871963,4.0,4.0,3.97,Year 3,Science,High School,0
18.0,Female,25760.0,Yes,3.210275633776595,84.1,3,14.9,No,No,1.6677403390844492,3.16,3.38,3.32,Year 4,Engineering,Master,0
23.1,Male,50882.0,Yes,3.6370446127286558,68.1,0,23.2,Yes,Yes,6.229156218893287,3.18,2.57,2.57,Year 1,Arts,Bachelor,0
23.3,Female,47100.0,Yes,3.7069103238267678,85.3,7,27.6,Yes,No,6.155457736002682,1.96,1.82,1.82,Year 1,Arts,Master,1
23.1,Female,65596.0,Yes,5.207610907677481,75.3,2,49.7,No,No,4.622704921475938,3.72,3.61,3.56,Year 3,Business,PhD,0
20.0,Male,28826.0,No,4.6384467141164665,100.0,2,29.4,No,No,8.723553333370464,3.74,4.0,3.92,Year 3,Business,Bachelor,0
20.0,Male,46056.0,Yes,3.5703343831773475,85.2,6,20.2,Yes,Yes,8.655834629098596,0.0,0.15,0.15,Year 2,Engineering,Bachelor,1
18.2,Female,25000.0,Yes,3.8636312485966857,75.0,2,28.9,No,Yes,4.641352276601474,2.22,1.75,1.76,Year 2,Science,Bachelor,0
20.8,Male,25000.0,Yes,5.7591924291072845,91.5,1,48.2,No,No,8.452476672251997,2.32,2.43,2.49,Year 3,CS,Bachelor,0
22.5,Female,45100.0,Yes,4.626856485842213,81.4,4,44.6,No,Yes,6.033746874846301,1.26,1.27,1.27,Year 1,CS,High School,1
20.3,Female,25000.0,Yes,4.651454395662331,71.7,3,17.0,No,No,8.39740585020866,2.92,2.83,2.77,Year 2,Arts,Bachelor,1
22.8,Female,45971.0,Yes,5.415486488129577,83.4,1,25.6,No,Yes,6.367163130899229,3.39,3.14,3.17,Year 3,Arts,High School,1
26.3,Female,43965.0,Yes,5.831448237704293,75.8,3,42.3,No,Yes,3.5536810071920106,3.22,3.02,3.02,Year 1,Engineering,High School,0
20.2,Female,32290.0,Yes,3.7562238895071394,73.5,0,27.1,No,No,8.333357448268051,1.87,1.73,1.73,Year 1,Business,High School,0
21.6,Male,25000.0,Yes,3.260440692516111,82.2,1,31.0,Yes,Yes,6.325772866857205,2.87,2.48,2.52,Year 3,Science,PhD,0
25.7,Female,53942.0,Yes,5.338447773098784,64.8,1,40.2,No,Yes,4.892079487782724,1.12,1.23,1.24,Year 4,Science,Bachelor,1
22.5,Female,27730.0,Yes,3.5454333753747567,71.1,3,29.1,No,No,8.727446362770763,0.0,0.0,0.0,Year 1,Science,Bachelor,1
18.5,Male,25214.0,No,3.4868971439468783,91.2,2,53.4,No,No,5.935247320925927,2.27,2.36,2.36,Year 1,Business,High School,0
19.0,Female,25314.0,No,8.51340560586468,85.0,2,42.4,Yes,No,6.792673009648772,3.38,3.2,3.23,Year 2,Arts,Bachelor,0
21.2,Female,197870.0,Yes,4.414862218633356,95.6,3,33.0,Yes,No,4.738226649662711,0.81,0.98,0.99,Year 2,Science,High School,0
22.5,Male,38333.0,Yes,7.413416605579358,85.6,1,29.4,No,Yes,5.50616490338984,4.0,3.56,3.65,Year 4,CS,Bachelor,0
21.5,Male,39812.0,Yes,4.372799326620092,91.9,2,35.9,No,Yes,3.935997591974475,4.0,3.55,3.59,Year 2,Engineering,Bachelor,0
22.1,Male,25000.0,Yes,4.900452080660875,76.0,3,29.5,No,No,6.115853707947844,1.67,1.48,1.48,Year 1,Arts,High School,0
20.6,Female,62795.0,Yes,5.502899039294041,79.7,0,23.0,No,No,8.930590877004361,4.0,3.88,3.86,Year 3,Science,Master,0
19.8,Male,26294.0,Yes,6.85885723400303,80.9,0,35.6,No,No,8.399004077163028,2.1,1.93,1.9,Year 2,Engineering,Bachelor,0
23.1,Male,31141.0,Yes,4.684645552246006,77.2,1,20.0,Yes,No,8.65898766739468,1.33,1.37,1.49,Year 3,CS,Master,1
18.9,Female,67671.0,Yes,5.458031093400424,81.9,1,6.6,Yes,No,1.901317918250319,4.0,4.0,4.0,Year 2,Business,Bachelor,0
21.6,Male,71792.0,Yes,6.485633715514283,93.4,3,29.2,Yes,Yes,3.5575827066755767,3.28,3.27,3.23,Year 2,Business,Bachelor,0
22.5,Male,25000.0,Yes,5.61276385705687,96.2,0,47.3,No,Yes,6.072466105083278,2.6,2.08,2.05,Year 4,Arts,Bachelor,0
21.1,Male,33015.0,Yes,4.600038735762298,91.4,3,40.3,No,No,8.460632905599295,0.87,0.82,0.81,Year 2,Arts,Master,0
24.1,Female,75933.0,No,3.0135424086213716,85.5,3,27.6,No,Yes,7.448625482320806,3.51,3.62,3.58,Year 4,Arts,High School,0
22.6,Male,93650.0,Yes,5.572945380449209,88.1,0,61.2,No,Yes,4.76829362388375,3.22,3.09,3.04,Year 4,Arts,High School,0
26.5,Male,97499.0,Yes,4.870770278037654,79.2,2,15.8,No,No,8.914986900156476,0.68,0.69,0.69,Year 1,CS,Bachelor,0
24.6,Male,25000.0,Yes,4.373966360412416,82.0,2,36.1,Yes,No,5.906536381496723,0.41,0.0,0.0,Year 1,Business,High School,1
19.9,Female,25000.0,Yes,5.234161309783359,77.7,0,41.7,No,No,9.317857036019483,0.41,1.13,1.13,Year 1,Engineering,High School,1
22.7,Female,41674.0,Yes,6.6851483823671005,84.4,0,23.3,Yes,Yes,5.655516118923256,2.88,2.81,2.81,Year 1,Business,Master,0
20.0,Male,26912.0,Yes,6.584619966436126,78.5,3,23.3,Yes,No,7.05827548383258,2.37,2.59,2.59,Year 1,Science,Master,0
24.7,Male,25000.0,Yes,5.184996045482328,85.4,4,10.8,No,No,1.5344311822450107,3.38,3.33,3.36,Year 3,Business,Bachelor,0
20.1,Male,28814.0,Yes,5.278826517781624,82.8,2,15.0,Yes,No,4.463547852535067,3.53,3.2,3.25,Year 2,CS,Bachelor,0
23.6,Male,66150.0,Yes,7.5225529794388954,79.7,0,51.4,Yes,No,6.189184947769501,2.17,1.82,1.79,Year 4,CS,Bachelor,0
22.2,Male,25000.0,Yes,3.6947546348591467,73.3,2,20.3,Yes,No,4.710827331609049,1.5,1.23,1.22,Year 2,Arts,Master,0
18.7,Male,25000.0,Yes,4.6066017491116735,68.5,3,13.9,No,Yes,3.643915746323327,2.04,2.07,2.08,Year 4,Science,Master,0
19.6,Male,25000.0,Yes,3.626773035988352,96.4,3,16.1,Yes,Yes,6.6234668520333075,1.75,1.7,1.71,Year 4,Engineering,Master,1
20.2,Female,50201.0,Yes,4.677403462595649,84.9,6,26.3,Yes,Yes,9.716178673466727,2.14,1.61,1.53,Year 4,Business,Master,1
20.5,Male,25023.0,No,4.160747315581731,76.4,1,19.8,Yes,Yes,5.024874925711957,3.75,3.9,3.9,Year 1,Business,Bachelor,0
25.0,Female,55164.0,Yes,4.186042267780661,86.4,1,15.8,No,Yes,8.276929429081365,2.63,3.46,3.48,Year 2,Science,Bachelor,0
17.9,Male,36577.0,Yes,5.763347914906771,88.9,2,33.0,No,No,5.528377515167978,2.19,2.56,2.64,Year 4,Science,Bachelor,1
21.4,Male,25000.0,Yes,3.78067731542021,75.3,3,35.9,No,No,3.1814012022148264,3.39,3.15,3.15,Year 1,Business,Bachelor,0
18.6,Male,66454.0,Yes,4.225525571987775,86.6,2,31.8,Yes,Yes,3.914388090602617,1.46,1.25,1.25,Year 1,Science,Master,1
17.0,Male,25000.0,Yes,4.323109248206377,76.0,0,33.6,No,Yes,5.8411949654607636,1.89,2.22,2.23,Year 4,Engineering,Master,1
22.9,Male,28564.0,Yes,5.15029758155083,96.6,1,14.0,No,Yes,4.569521275293137,2.54,2.58,2.58,Year 1,Science,Bachelor,0
20.8,Female,151080.0,Yes,6.793020883686198,83.1,2,36.6,No,Yes,7.566293990913644,2.55,2.35,2.32,Year 4,CS,Bachelor,0
24.5,Male,30220.0,Yes,5.4302183924471965,87.4,0,57.7,Yes,No,5.768720388662171,4.0,3.77,3.77,Year 1,Engineering,Bachelor,0
19.2,Male,25000.0,Yes,5.889797958278766,80.7,5,23.9,No,No,6.1379223942690855,2.48,2.38,2.43,Year 2,Science,High School,0
18.0,Female,25000.0,No,4.299583476843002,85.5,3,13.6,No,Yes,2.459249251782814,2.99,2.96,2.96,Year 1,Science,Master,0
24.3,Female,25000.0,No,5.782008928789323,88.1,0,42.3,Yes,No,7.748898645022247,1.15,1.23,1.28,Year 4,Arts,High School,1
22.2,Female,25000.0,Yes,4.135328005381732,86.0,5,19.2,No,Yes,8.198362200491177,2.67,2.61,2.61,Year 1,Business,Bachelor,0
22.0,Male,29427.0,Yes,4.891610567719017,83.7,2,35.9,No,No,4.434348638495029,3.07,2.96,2.96,Year 1,Science,High School,0
20.3,Male,29175.0,Yes,6.375685154290987,75.5,2,30.7,No,No,4.523238531596927,3.35,3.73,3.77,Year 4,Science,High School,0
18.0,Male,25000.0,Yes,4.520431928208297,67.6,2,32.1,No,No,8.865842935935158,1.35,1.54,1.53,Year 4,Arts,Bachelor,1
20.9,Male,29225.0,Yes,5.082835909942821,82.8,1,23.7,No,Yes,6.446348553263861,2.94,2.97,2.97,Year 1,Business,PhD,0
21.4,Male,25000.0,Yes,5.230202922335345,83.1,1,15.2,No,Yes,9.666852838587369,2.4,2.37,2.27,Year 2,Arts,High School,1
21.5,Female,25000.0,Yes,6.578886370186115,77.9,1,20.8,No,No,3.9293999950030853,1.49,1.46,1.46,Year 1,CS,High School,0
23.0,Male,25000.0,Yes,4.655059565956295,75.8,1,44.1,No,Yes,7.005874464859991,1.92,1.51,1.5,Year 2,Science,High School,1
22.5,Male,34187.0,Yes,4.276527545208383,88.9,1,49.9,Yes,Yes,1.9630026561176093,3.08,2.8,2.82,Year 2,Science,Bachelor,0
19.2,Male,42962.0,Yes,5.242299350252698,75.0,1,18.2,No,No,5.051413786689557,2.03,2.52,2.49,Year 2,Business,Bachelor,0
17.0,Female,35431.0,Yes,5.400430952053872,89.5,1,5.0,No,No,3.2463403639348916,4.0,4.0,4.0,Year 4,Engineering,High School,0
21.8,Female,25000.0,Yes,4.020947206433684,71.9,1,21.7,No,Yes,4.919692388729394,1.28,1.26,1.25,Year 4,Science,Bachelor,0
21.7,Female,25000.0,Yes,3.8893713343960905,82.7,0,23.4,No,No,8.005696405751822,2.43,1.97,1.88,Year 2,Arts,Bachelor,0
22.1,Female,25000.0,Yes,6.123353702782667,81.8,4,44.1,No,Yes,6.545145477119456,3.33,3.0,3.0,Year 1,Arts,Master,1
23.5,Male,115275.0,Yes,8.430468951225722,83.7,5,16.3,Yes,No,6.25681374195046,3.42,3.27,3.27,Year 1,CS,Bachelor,0
20.3,Male,25000.0,Yes,4.961856776123612,80.0,1,37.3,Yes,No,9.663243330833668,3.55,3.45,3.48,Year 3,Science,Bachelor,1
20.9,Female,35420.0,Yes,6.16289653067679,74.7,1,24.5,Yes,No,5.1907763128596915,3.35,2.95,2.95,Year 1,CS,Bachelor,0
18.4,Female,36563.0,Yes,3.8806010791941543,88.5,1,43.5,No,Yes,8.208944624046014,0.0,0.89,0.92,Year 2,Science,Bachelor,0
19.5,Female,40217.0,Yes,4.596891783614946,73.0,1,12.1,Yes,No,7.673155666116779,1.5,1.35,1.4,Year 3,CS,Bachelor,1
17.0,Female,67656.0,Yes,5.715363947089484,84.3,1,43.4,No,No,3.1014099088797207,2.92,3.04,3.02,Year 3,Arts,PhD,0
20.7,Female,25000.0,Yes,5.131754929394981,96.7,3,34.7,No,No,5.4886338461869855,4.0,3.94,3.94,Year 1,Engineering,High School,0
20.1,Male,25197.0,Yes,3.8748912396008564,82.0,1,40.4,No,No,4.801096579719142,3.78,3.97,4.0,Year 2,CS,Master,0
21.3,Male,34929.0,No,3.9974810106414487,78.6,2,31.9,Yes,No,6.02716703843345,1.33,1.46,1.35,Year 4,Engineering,PhD,1
22.4,Male,26871.0,Yes,5.972619392262331,87.2,1,30.2,No,No,5.320761977183276,4.0,4.0,4.0,Year 1,CS,High School,0
23.8,Male,25000.0,Yes,3.9152545257178986,80.0,5,5.0,Yes,No,6.355492519644712,1.81,2.11,2.1,Year 3,Engineering,Bachelor,0
23.8,Male,25000.0,Yes,5.435699689355719,95.6,2,32.5,Yes,No,6.16797424609783,3.01,3.09,3.09,Year 1,Science,Master,0
23.6,Female,39979.0,Yes,3.7620165664954524,87.0,1,34.5,No,No,4.42038883822808,3.01,2.95,3.04,Year 4,Science,Master,0
24.6,Male,101746.0,Yes,3.050082624858061,74.0,3,5.4,No,Yes,1.843480695875474,2.91,3.44,3.43,Year 3,CS,Master,0
24.1,Female,25000.0,Yes,6.909833601962234,79.6,1,19.9,Yes,Yes,7.797276030679683,3.63,3.46,3.46,Year 1,Science,Bachelor,0
21.9,Male,25000.0,Yes,4.566379957346113,91.3,0,16.1,No,Yes,7.85668442794997,2.25,2.29,2.23,Year 4,Science,High School,0
23.6,Male,46209.0,Yes,3.2296284179100097,85.7,2,48.9,Yes,Yes,3.3342553605308645,3.77,3.14,3.24,Year 2,Science,High School,0
25.9,Male,25963.0,Yes,5.151999956219794,83.2,2,26.1,No,No,7.615340991486258,1.95,2.02,1.97,Year 3,Arts,Bachelor,0
18.1,Female,29679.0,Yes,6.807106052490217,88.2,1,32.8,Yes,Yes,6.622430310286585,2.42,2.76,2.78,Year 4,Arts,Bachelor,0
20.7,Male,76807.0,No,6.984537339847333,69.2,3,41.1,No,No,6.243366567063585,0.74,0.65,0.59,Year 3,Arts,High School,1
20.5,Female,61716.0,No,4.511189066823572,80.8,1,28.8,Yes,No,7.464881244954699,1.46,1.46,1.52,Year 3,Arts,Master,1
22.2,Female,48726.0,Yes,5.296503098710355,84.6,2,18.0,No,Yes,4.306214825386792,1.77,2.06,2.06,Year 1,Arts,Bachelor,0
20.7,Male,69720.0,Yes,6.4921250563016875,85.1,2,32.7,No,No,8.89053529370441,2.7,2.49,2.41,Year 4,CS,PhD,0
22.5,Male,25000.0,Yes,4.694700754440477,86.5,0,30.4,Yes,No,4.315983654445453,3.47,3.89,3.96,Year 2,CS,Bachelor,0
20.9,Female,25192.0,Yes,1.9957800036614937,85.8,1,23.6,No,No,8.42588099548411,0.89,0.75,0.77,Year 4,CS,Bachelor,0
22.3,Female,27376.0,Yes,4.1879536846192105,80.4,1,22.3,Yes,Yes,1.959367656103143,3.15,3.11,3.16,Year 2,Business,Bachelor,0
21.2,Female,25000.0,Yes,5.200987578364883,80.4,3,25.9,No,No,6.183302190716016,2.1,1.96,1.95,Year 3,Engineering,High School,0
23.2,Male,56861.0,Yes,7.408455942263183,77.6,1,27.2,Yes,Yes,5.169608065882256,1.86,2.51,2.57,Year 3,Business,High School,0
23.7,Male,25000.0,Yes,5.32324969371036,70.1,1,19.4,No,No,5.724922303320216,1.57,1.71,1.7,Year 4,Engineering,Master,0
21.5,Male,25000.0,Yes,5.982731159305795,90.3,1,31.3,No,No,5.0855898889900955,3.25,3.25,3.25,Year 4,Arts,High School,0
20.3,Male,86813.0,No,4.5637852413278095,81.9,1,45.3,No,Yes,5.615582834125476,1.89,2.06,2.04,Year 2,Engineering,Bachelor,1
21.2,Female,25000.0,Yes,2.198451156187022,72.3,3,47.2,Yes,Yes,4.141341541520322,2.81,2.31,2.27,Year 3,Engineering,Bachelor,0
22.0,Male,30877.0,Yes,6.039090519048756,77.8,0,23.5,No,No,5.939969185400144,2.96,2.98,2.98,Year 1,Engineering,Bachelor,0
18.2,Male,88661.0,Yes,6.5727016865472185,85.1,4,24.0,No,No,6.949370090241884,3.16,2.96,2.96,Year 1,Arts,High School,0
21.5,Male,33285.0,Yes,6.153390799146495,82.0,1,50.5,No,Yes,6.2867952151031545,2.92,2.96,3.04,Year 3,Business,Bachelor,0
22.8,Female,38737.0,No,5.1445443520157745,89.6,2,21.4,No,No,4.371821446344817,1.16,1.03,0.96,Year 2,Engineering,Bachelor,0
19.0,Male,41058.0,Yes,5.730585311217586,99.4,1,24.6,No,Yes,2.1548734108798295,4.0,3.78,3.85,Year 3,CS,High School,0
20.2,Female,25000.0,Yes,4.324562682516678,71.2,3,21.8,Yes,No,6.190141388294639,1.11,0.86,0.93,Year 3,CS,High School,1
23.1,Female,25000.0,Yes,6.50759998298301,81.9,1,36.1,No,No,7.216668267319127,2.15,1.75,1.72,Year 2,Science,Bachelor,0
26.0,Male,25000.0,Yes,7.4499035005711995,86.7,3,56.1,No,No,6.247408443799955,3.38,3.53,3.53,Year 1,Science,High School,0
19.4,Male,25000.0,Yes,7.023584486749343,68.2,1,23.7,No,No,6.69715739430127,3.54,3.53,3.59,Year 2,Business,Bachelor,0
21.7,Female,26558.0,Yes,5.7680449742627165,69.1,1,6.4,No,Yes,8.699648564232032,1.13,0.87,0.91,Year 4,Engineering,High School,0
17.0,Female,60191.0,Yes,5.1835301639362035,91.7,4,14.3,No,No,4.902741072434964,3.6,3.96,3.96,Year 1,Business,Bachelor,0
18.2,Male,38199.0,Yes,5.746359206496051,90.0,0,49.1,No,Yes,5.570760711414469,3.01,3.04,2.97,Year 4,Science,Bachelor,0
20.0,Male,42949.0,Yes,5.128165366973297,97.5,5,35.1,Yes,Yes,6.93003171833411,3.97,3.58,3.44,Year 2,Engineering,Bachelor,0
22.1,Male,25641.0,Yes,4.917937318355944,76.2,3,29.6,No,No,3.6850137287655413,0.15,0.02,0.0,Year 4,Arts,Bachelor,1
23.0,Male,25000.0,Yes,4.415246598306971,74.6,3,14.3,Yes,No,6.010060546588493,2.67,2.55,2.53,Year 3,Engineering,High School,0
20.5,Female,25000.0,Yes,4.277144657631545,85.3,0,42.9,Yes,No,4.413919392124772,3.71,3.41,3.46,Year 2,Arts,High School,0
23.4,Female,28495.0,Yes,2.752082382585714,69.4,3,30.7,No,Yes,5.393601545142204,0.94,1.24,1.23,Year 3,CS,High School,1
20.0,Male,38021.0,Yes,5.82721133727911,87.9,0,40.9,Yes,Yes,3.634563946119493,3.72,3.87,3.87,Year 1,Engineering,Bachelor,0
21.3,Male,26302.0,Yes,4.7909190202740115,88.2,2,12.5,No,No,4.7306890657415455,1.7,1.57,1.55,Year 2,Engineering,Bachelor,0
23.4,Female,60947.0,Yes,7.2411385007498215,81.1,1,27.1,No,Yes,8.877085250537093,0.7,0.77,0.77,Year 1,Engineering,Bachelor,0
21.3,Male,32680.0,No,6.924484657894664,83.1,2,5.0,No,No,7.230587197005963,3.31,3.54,3.52,Year 3,Science,High School,0
20.1,Male,25000.0,Yes,7.526890022780421,95.7,3,38.4,No,No,7.812376248242125,2.64,2.78,2.77,Year 3,Science,Master,0
19.6,Male,25000.0,Yes,5.623601557821195,70.6,2,23.2,Yes,No,4.60121766750006,1.33,1.49,1.48,Year 2,Business,Bachelor,0
18.9,Male,25000.0,Yes,5.059661262642636,87.7,2,28.4,Yes,No,9.136156331010882,3.3,3.11,3.14,Year 4,Engineering,Master,0
19.4,Male,25000.0,Yes,6.492719710499521,81.0,2,61.3,Yes,No,6.283838943448128,4.0,4.0,3.96,Year 3,Arts,Master,0
18.0,Male,25000.0,Yes,5.950681479156466,78.6,3,36.0,Yes,No,5.4085293532577765,2.23,1.78,1.82,Year 2,Business,Bachelor,0
20.6,Male,25000.0,Yes,7.168233497802259,91.4,1,41.0,Yes,No,3.4953661071577056,2.3,2.23,2.23,Year 4,Science,Bachelor,0
21.5,Female,32345.0,Yes,1.2031693394100902,87.6,4,17.3,No,Yes,7.3095313095520495,1.19,1.44,1.46,Year 4,Engineering,PhD,0
18.8,Female,66526.0,Yes,3.4554423511830055,83.7,0,18.4,No,No,8.523142305680501,1.33,1.57,1.57,Year 1,CS,High School,0
18.1,Male,140463.0,Yes,3.9094777422796083,96.5,1,48.2,No,Yes,5.207638882573691,3.34,3.2,3.23,Year 4,Engineering,High School,0
17.4,Female,51559.0,Yes,2.5306112235689273,87.1,4,26.9,No,Yes,4.163248759834658,2.78,2.57,2.63,Year 4,Science,Master,0
18.2,Male,36009.0,Yes,4.358370990566309,92.5,1,31.7,No,No,7.461346050477349,1.73,1.87,1.87,Year 1,Science,High School,1
18.1,Male,32277.0,Yes,3.7774926479118696,85.0,3,50.0,No,Yes,8.205965020620747,0.27,0.04,0.0,Year 4,Business,High School,0
20.5,Male,41064.0,Yes,2.7371860964401247,100.0,3,6.3,No,Yes,1.9720074793656952,1.74,1.33,1.4,Year 2,Science,High School,0
22.5,Male,42604.0,Yes,3.187338751262625,86.5,3,30.3,Yes,No,7.095192383764091,1.14,1.07,1.13,Year 3,Science,High School,1
23.9,Female,25000.0,Yes,6.321065675738073,82.6,4,18.8,No,No,5.018448724544839,3.09,3.7,3.7,Year 1,Business,High School,0
17.0,Female,27000.0,Yes,5.147888886880262,84.0,1,61.2,No,Yes,5.449508486507825,2.68,2.7,2.7,Year 1,Business,Bachelor,0
21.4,Female,25000.0,Yes,4.695542550092581,69.1,1,34.7,Yes,Yes,7.151160443526699,3.72,3.69,3.69,Year 1,Arts,High School,0
23.4,Female,25000.0,Yes,5.962559081311308,76.8,1,22.3,No,No,4.740623337500091,1.58,1.42,1.43,Year 2,Science,Bachelor,0
24.4,Female,44028.0,Yes,5.690086753551581,81.0,2,26.8,No,Yes,2.2117671775914127,4.0,3.76,3.76,Year 1,Arts,Bachelor,0
17.4,Male,100079.0,Yes,5.857538045920777,80.7,2,29.1,No,Yes,6.209494106629518,2.84,3.32,3.29,Year 4,CS,Bachelor,0
